"Freq","Cumul","relative","phastCons","Type","GeneSet"
28,26411,0.646235533044606,"0.202000007033348","promoters","Universal"
22,26433,0.646773838361594,"0.202999994158745","promoters","Universal"
28,26461,0.64745895421958,"0.203999996185303","promoters","Universal"
25,26486,0.648070664807066,"0.204999998211861","promoters","Universal"
25,26511,0.648682375394553,"0.206000000238419","promoters","Universal"
21,26532,0.649196212288042,"0.207000002264977","promoters","Universal"
14,26546,0.649538770217035,"0.208000004291534","promoters","Universal"
31,26577,0.650297291345519,"0.209000006318092","promoters","Universal"
20,26597,0.650786659815508,"0.209999993443489","promoters","Universal"
15,26612,0.651153686168,"0.210999995470047","promoters","Universal"
7,26619,0.651324965132496,"0.211999997496605","promoters","Universal"
12,26631,0.65161858621449,"0.212999999523163","promoters","Universal"
10,26641,0.651863270449485,"0.214000001549721","promoters","Universal"
24,26665,0.652450512613472,"0.215000003576279","promoters","Universal"
17,26682,0.652866475812963,"0.216000005602837","promoters","Universal"
22,26704,0.653404781129952,"0.216999992728233","promoters","Universal"
19,26723,0.653869681176442,"0.217999994754791","promoters","Universal"
6,26729,0.654016491717439,"0.218999996781349","promoters","Universal"
17,26746,0.65443245491693,"0.219999998807907","promoters","Universal"
12,26758,0.654726075998923,"0.221000000834465","promoters","Universal"
14,26772,0.655068633927916,"0.222000002861023","promoters","Universal"
16,26788,0.655460128703908,"0.223000004887581","promoters","Universal"
17,26805,0.655876091903399,"0.224000006914139","promoters","Universal"
23,26828,0.656438865643887,"0.224999994039536","promoters","Universal"
25,26853,0.657050576231373,"0.225999996066093","promoters","Universal"
20,26873,0.657539944701363,"0.226999998092651","promoters","Universal"
19,26892,0.658004844747853,"0.228000000119209","promoters","Universal"
15,26907,0.658371871100345,"0.229000002145767","promoters","Universal"
16,26923,0.658763365876337,"0.230000004172325","promoters","Universal"
18,26941,0.659203797499327,"0.231000006198883","promoters","Universal"
21,26962,0.659717634392816,"0.23199999332428","promoters","Universal"
11,26973,0.65998678705131,"0.232999995350838","promoters","Universal"
15,26988,0.660353813403802,"0.233999997377396","promoters","Universal"
14,27002,0.660696371332795,"0.234999999403954","promoters","Universal"
15,27017,0.661063397685287,"0.236000001430511","promoters","Universal"
23,27040,0.661626171425775,"0.237000003457069","promoters","Universal"
19,27059,0.662091071472265,"0.238000005483627","promoters","Universal"
21,27080,0.662604908365754,"0.238999992609024","promoters","Universal"
14,27094,0.662947466294747,"0.239999994635582","promoters","Universal"
21,27115,0.663461303188236,"0.24099999666214","promoters","Universal"
16,27131,0.663852797964227,"0.241999998688698","promoters","Universal"
11,27142,0.664121950622721,"0.243000000715256","promoters","Universal"
9,27151,0.664342166434217,"0.244000002741814","promoters","Universal"
13,27164,0.66466025593971,"0.245000004768372","promoters","Universal"
9,27173,0.664880471751205,"0.24600000679493","promoters","Universal"
26,27199,0.665516650762191,"0.246999993920326","promoters","Universal"
12,27211,0.665810271844185,"0.247999995946884","promoters","Universal"
13,27224,0.666128361349678,"0.248999997973442","promoters","Universal"
24,27248,0.666715603513666,"0.25","promoters","Universal"
9,27257,0.666935819325161,"0.250999987125397","promoters","Universal"
16,27273,0.667327314101152,"0.252000004053116","promoters","Universal"
13,27286,0.667645403606646,"0.252999991178513","promoters","Universal"
28,27314,0.668330519464631,"0.254000008106232","promoters","Universal"
17,27331,0.668746482664122,"0.254999995231628","promoters","Universal"
8,27339,0.668942230052118,"0.256000012159348","promoters","Universal"
12,27351,0.669235851134111,"0.256999999284744","promoters","Universal"
13,27364,0.669553940639605,"0.257999986410141","promoters","Universal"
11,27375,0.669823093298099,"0.25900000333786","promoters","Universal"
9,27384,0.670043309109594,"0.259999990463257","promoters","Universal"
14,27398,0.670385867038587,"0.261000007390976","promoters","Universal"
8,27406,0.670581614426582,"0.261999994516373","promoters","Universal"
16,27422,0.670973109202574,"0.263000011444092","promoters","Universal"
23,27445,0.671535882943062,"0.263999998569489","promoters","Universal"
27,27472,0.672196530377548,"0.264999985694885","promoters","Universal"
13,27485,0.672514619883041,"0.266000002622604","promoters","Universal"
11,27496,0.672783772541535,"0.266999989748001","promoters","Universal"
30,27526,0.673517825246519,"0.26800000667572","promoters","Universal"
18,27544,0.67395825686951,"0.268999993801117","promoters","Universal"
20,27564,0.674447625339499,"0.270000010728836","promoters","Universal"
13,27577,0.674765714844992,"0.270999997854233","promoters","Universal"
19,27596,0.675230614891483,"0.272000014781952","promoters","Universal"
14,27610,0.675573172820475,"0.273000001907349","promoters","Universal"
12,27622,0.675866793902469,"0.273999989032745","promoters","Universal"
12,27634,0.676160414984463,"0.275000005960464","promoters","Universal"
9,27643,0.676380630795958,"0.275999993085861","promoters","Universal"
6,27649,0.676527441336955,"0.27700001001358","promoters","Universal"
13,27662,0.676845530842448,"0.277999997138977","promoters","Universal"
4,27666,0.676943404536446,"0.279000014066696","promoters","Universal"
14,27680,0.677285962465438,"0.280000001192093","promoters","Universal"
21,27701,0.677799799358927,"0.28099998831749","promoters","Universal"
16,27717,0.678191294134919,"0.282000005245209","promoters","Universal"
7,27724,0.678362573099415,"0.282999992370605","promoters","Universal"
15,27739,0.678729599451907,"0.284000009298325","promoters","Universal"
10,27749,0.678974283686902,"0.284999996423721","promoters","Universal"
13,27762,0.679292373192395,"0.28600001335144","promoters","Universal"
30,27792,0.680026425897379,"0.287000000476837","promoters","Universal"
13,27805,0.680344515402873,"0.287999987602234","promoters","Universal"
26,27831,0.680980694413859,"0.289000004529953","promoters","Universal"
20,27851,0.681470062883848,"0.28999999165535","promoters","Universal"
9,27860,0.681690278695344,"0.291000008583069","promoters","Universal"
21,27881,0.682204115588833,"0.291999995708466","promoters","Universal"
19,27900,0.682669015635323,"0.293000012636185","promoters","Universal"
10,27910,0.682913699870317,"0.293999999761581","promoters","Universal"
5,27915,0.683036041987815,"0.294999986886978","promoters","Universal"
11,27926,0.683305194646309,"0.296000003814697","promoters","Universal"
19,27945,0.683770094692799,"0.296999990940094","promoters","Universal"
10,27955,0.684014778927794,"0.298000007867813","promoters","Universal"
9,27964,0.684234994739289,"0.29899999499321","promoters","Universal"
13,27977,0.684553084244782,"0.300000011920929","promoters","Universal"
18,27995,0.684993515867773,"0.300999999046326","promoters","Universal"
8,28003,0.685189263255768,"0.301999986171722","promoters","Universal"
9,28012,0.685409479067264,"0.303000003099442","promoters","Universal"
8,28020,0.685605226455259,"0.303999990224838","promoters","Universal"
11,28031,0.685874379113754,"0.305000007152557","promoters","Universal"
16,28047,0.686265873889745,"0.305999994277954","promoters","Universal"
18,28065,0.686706305512736,"0.307000011205673","promoters","Universal"
9,28074,0.686926521324231,"0.30799999833107","promoters","Universal"
12,28086,0.687220142406225,"0.308999985456467","promoters","Universal"
12,28098,0.687513763488218,"0.310000002384186","promoters","Universal"
17,28115,0.687929726687709,"0.310999989509583","promoters","Universal"
19,28134,0.688394626734199,"0.312000006437302","promoters","Universal"
22,28156,0.688932932051188,"0.312999993562698","promoters","Universal"
11,28167,0.689202084709682,"0.314000010490417","promoters","Universal"
13,28180,0.689520174215175,"0.314999997615814","promoters","Universal"
6,28186,0.689666984756172,"0.316000014543533","promoters","Universal"
17,28203,0.690082947955663,"0.31700000166893","promoters","Universal"
18,28221,0.690523379578654,"0.317999988794327","promoters","Universal"
15,28236,0.690890405931146,"0.319000005722046","promoters","Universal"
13,28249,0.691208495436639,"0.319999992847443","promoters","Universal"
11,28260,0.691477648095133,"0.321000009775162","promoters","Universal"
29,28289,0.692187232376618,"0.321999996900558","promoters","Universal"
12,28301,0.692480853458612,"0.323000013828278","promoters","Universal"
6,28307,0.692627663999609,"0.324000000953674","promoters","Universal"
18,28325,0.693068095622599,"0.324999988079071","promoters","Universal"
10,28335,0.693312779857594,"0.32600000500679","promoters","Universal"
18,28353,0.693753211480584,"0.326999992132187","promoters","Universal"
11,28364,0.694022364139078,"0.328000009059906","promoters","Universal"
19,28383,0.694487264185568,"0.328999996185303","promoters","Universal"
20,28403,0.694976632655558,"0.330000013113022","promoters","Universal"
4,28407,0.695074506349556,"0.331000000238419","promoters","Universal"
17,28424,0.695490469549047,"0.331999987363815","promoters","Universal"
12,28436,0.695784090631041,"0.333000004291534","promoters","Universal"
18,28454,0.696224522254031,"0.333999991416931","promoters","Universal"
4,28458,0.696322395948029,"0.33500000834465","promoters","Universal"
9,28467,0.696542611759524,"0.335999995470047","promoters","Universal"
18,28485,0.696983043382515,"0.337000012397766","promoters","Universal"
11,28496,0.697252196041009,"0.337999999523163","promoters","Universal"
11,28507,0.697521348699503,"0.33899998664856","promoters","Universal"
14,28521,0.697863906628496,"0.340000003576279","promoters","Universal"
8,28529,0.698059654016492,"0.340999990701675","promoters","Universal"
8,28537,0.698255401404487,"0.342000007629395","promoters","Universal"
16,28553,0.698646896180479,"0.342999994754791","promoters","Universal"
15,28568,0.699013922532971,"0.34400001168251","promoters","Universal"
17,28585,0.699429885732462,"0.344999998807907","promoters","Universal"
6,28591,0.699576696273459,"0.345999985933304","promoters","Universal"
14,28605,0.699919254202452,"0.347000002861023","promoters","Universal"
21,28626,0.700433091095941,"0.34799998998642","promoters","Universal"
9,28635,0.700653306907436,"0.349000006914139","promoters","Universal"
15,28650,0.701020333259928,"0.349999994039536","promoters","Universal"
21,28671,0.701534170153417,"0.351000010967255","promoters","Universal"
7,28678,0.701705449117913,"0.351999998092651","promoters","Universal"
7,28685,0.70187672808241,"0.352999985218048","promoters","Universal"
8,28693,0.702072475470405,"0.354000002145767","promoters","Universal"
14,28707,0.702415033399398,"0.354999989271164","promoters","Universal"
10,28717,0.702659717634393,"0.356000006198883","promoters","Universal"
9,28726,0.702879933445888,"0.35699999332428","promoters","Universal"
14,28740,0.703222491374881,"0.358000010251999","promoters","Universal"
4,28744,0.703320365068879,"0.358999997377396","promoters","Universal"
9,28753,0.703540580880374,"0.360000014305115","promoters","Universal"
7,28760,0.70371185984487,"0.361000001430511","promoters","Universal"
8,28768,0.703907607232866,"0.361999988555908","promoters","Universal"
11,28779,0.70417675989136,"0.363000005483627","promoters","Universal"
10,28789,0.704421444126355,"0.363999992609024","promoters","Universal"
5,28794,0.704543786243852,"0.365000009536743","promoters","Universal"
6,28800,0.704690596784849,"0.36599999666214","promoters","Universal"
9,28809,0.704910812596344,"0.367000013589859","promoters","Universal"
6,28815,0.705057623137341,"0.368000000715256","promoters","Universal"
12,28827,0.705351244219335,"0.368999987840652","promoters","Universal"
6,28833,0.705498054760332,"0.370000004768372","promoters","Universal"
7,28840,0.705669333724828,"0.370999991893768","promoters","Universal"
10,28850,0.705914017959823,"0.372000008821487","promoters","Universal"
9,28859,0.706134233771318,"0.372999995946884","promoters","Universal"
3,28862,0.706207639041816,"0.374000012874603","promoters","Universal"
6,28868,0.706354449582813,"0.375","promoters","Universal"
14,28882,0.706697007511806,"0.375999987125397","promoters","Universal"
12,28894,0.7069906285938,"0.377000004053116","promoters","Universal"
12,28906,0.707284249675793,"0.377999991178513","promoters","Universal"
8,28914,0.707479997063789,"0.379000008106232","promoters","Universal"
14,28928,0.707822554992782,"0.379999995231628","promoters","Universal"
16,28944,0.708214049768773,"0.381000012159348","promoters","Universal"
13,28957,0.708532139274267,"0.381999999284744","promoters","Universal"
19,28976,0.708997039320757,"0.382999986410141","promoters","Universal"
7,28983,0.709168318285253,"0.38400000333786","promoters","Universal"
10,28993,0.709413002520248,"0.384999990463257","promoters","Universal"
15,29008,0.70978002887274,"0.386000007390976","promoters","Universal"
8,29016,0.709975776260735,"0.386999994516373","promoters","Universal"
12,29028,0.710269397342729,"0.388000011444092","promoters","Universal"
13,29041,0.710587486848222,"0.388999998569489","promoters","Universal"
9,29050,0.710807702659718,"0.389999985694885","promoters","Universal"
10,29060,0.711052386894712,"0.391000002622604","promoters","Universal"
4,29064,0.71115026058871,"0.391999989748001","promoters","Universal"
23,29087,0.711713034329198,"0.39300000667572","promoters","Universal"
9,29096,0.711933250140693,"0.393999993801117","promoters","Universal"
21,29117,0.712447087034182,"0.395000010728836","promoters","Universal"
7,29124,0.712618365998679,"0.395999997854233","promoters","Universal"
8,29132,0.712814113386674,"0.397000014781952","promoters","Universal"
8,29140,0.71300986077467,"0.398999989032745","promoters","Universal"
13,29153,0.713327950280163,"0.400000005960464","promoters","Universal"
9,29162,0.713548166091659,"0.400999993085861","promoters","Universal"
4,29166,0.713646039785657,"0.40200001001358","promoters","Universal"
13,29179,0.71396412929115,"0.402999997138977","promoters","Universal"
10,29189,0.714208813526145,"0.404000014066696","promoters","Universal"
14,29203,0.714551371455137,"0.405000001192093","promoters","Universal"
6,29209,0.714698181996134,"0.40599998831749","promoters","Universal"
8,29217,0.71489392938413,"0.407000005245209","promoters","Universal"
24,29241,0.715481171548117,"0.407999992370605","promoters","Universal"
23,29264,0.716043945288605,"0.409000009298325","promoters","Universal"
9,29273,0.7162641611001,"0.409999996423721","promoters","Universal"
4,29277,0.716362034794098,"0.41100001335144","promoters","Universal"
7,29284,0.716533313758595,"0.412000000476837","promoters","Universal"
11,29295,0.716802466417089,"0.412999987602234","promoters","Universal"
12,29307,0.717096087499082,"0.414000004529953","promoters","Universal"
7,29314,0.717267366463579,"0.41499999165535","promoters","Universal"
9,29323,0.717487582275074,"0.416000008583069","promoters","Universal"
6,29329,0.717634392816071,"0.416999995708466","promoters","Universal"
18,29347,0.718074824439061,"0.418000012636185","promoters","Universal"
12,29359,0.718368445521055,"0.418999999761581","promoters","Universal"
11,29370,0.718637598179549,"0.419999986886978","promoters","Universal"
5,29375,0.718759940297047,"0.421000003814697","promoters","Universal"
14,29389,0.719102498226039,"0.421999990940094","promoters","Universal"
4,29393,0.719200371920037,"0.423000007867813","promoters","Universal"
3,29396,0.719273777190536,"0.42399999499321","promoters","Universal"
9,29405,0.719493993002031,"0.425000011920929","promoters","Universal"
7,29412,0.719665271966527,"0.425999999046326","promoters","Universal"
18,29430,0.720105703589518,"0.426999986171722","promoters","Universal"
12,29442,0.720399324671511,"0.428000003099442","promoters","Universal"
5,29447,0.720521666789009,"0.428999990224838","promoters","Universal"
9,29456,0.720741882600504,"0.430000007152557","promoters","Universal"
19,29475,0.721206782646994,"0.430999994277954","promoters","Universal"
6,29481,0.721353593187991,"0.432000011205673","promoters","Universal"
8,29489,0.721549340575987,"0.43299999833107","promoters","Universal"
8,29497,0.721745087963983,"0.433999985456467","promoters","Universal"
8,29505,0.721940835351978,"0.435000002384186","promoters","Universal"
4,29509,0.722038709045976,"0.435999989509583","promoters","Universal"
15,29524,0.722405735398468,"0.437000006437302","promoters","Universal"
7,29531,0.722577014362965,"0.437999993562698","promoters","Universal"
4,29535,0.722674888056962,"0.439000010490417","promoters","Universal"
13,29548,0.722992977562456,"0.439999997615814","promoters","Universal"
12,29560,0.723286598644449,"0.441000014543533","promoters","Universal"
14,29574,0.723629156573442,"0.44200000166893","promoters","Universal"
1,29575,0.723653624996941,"0.442999988794327","promoters","Universal"
11,29586,0.723922777655436,"0.444000005722046","promoters","Universal"
6,29592,0.724069588196433,"0.444999992847443","promoters","Universal"
11,29603,0.724338740854927,"0.446000009775162","promoters","Universal"
10,29613,0.724583425089921,"0.446999996900558","promoters","Universal"
8,29621,0.724779172477917,"0.448000013828278","promoters","Universal"
8,29629,0.724974919865913,"0.449000000953674","promoters","Universal"
7,29636,0.725146198830409,"0.449999988079071","promoters","Universal"
5,29641,0.725268540947907,"0.45100000500679","promoters","Universal"
3,29644,0.725341946218405,"0.451999992132187","promoters","Universal"
4,29648,0.725439819912403,"0.453000009059906","promoters","Universal"
3,29651,0.725513225182902,"0.453999996185303","promoters","Universal"
10,29661,0.725757909417896,"0.455000013113022","promoters","Universal"
19,29680,0.726222809464386,"0.456000000238419","promoters","Universal"
2,29682,0.726271746311385,"0.456999987363815","promoters","Universal"
9,29691,0.72649196212288,"0.458000004291534","promoters","Universal"
4,29695,0.726589835816878,"0.458999991416931","promoters","Universal"
4,29699,0.726687709510876,"0.46000000834465","promoters","Universal"
12,29711,0.72698133059287,"0.460999995470047","promoters","Universal"
6,29717,0.727128141133867,"0.462000012397766","promoters","Universal"
14,29731,0.727470699062859,"0.462999999523163","promoters","Universal"
4,29735,0.727568572756857,"0.46399998664856","promoters","Universal"
4,29739,0.727666446450855,"0.465000003576279","promoters","Universal"
8,29747,0.727862193838851,"0.465999990701675","promoters","Universal"
11,29758,0.728131346497345,"0.467000007629395","promoters","Universal"
10,29768,0.72837603073234,"0.467999994754791","promoters","Universal"
10,29778,0.728620714967335,"0.46900001168251","promoters","Universal"
4,29782,0.728718588661333,"0.469999998807907","promoters","Universal"
13,29795,0.729036678166826,"0.470999985933304","promoters","Universal"
9,29804,0.729256893978321,"0.472000002861023","promoters","Universal"
22,29826,0.729795199295309,"0.47299998998642","promoters","Universal"
8,29834,0.729990946683305,"0.474000006914139","promoters","Universal"
12,29846,0.730284567765299,"0.474999994039536","promoters","Universal"
9,29855,0.730504783576794,"0.476000010967255","promoters","Universal"
5,29860,0.730627125694292,"0.476999998092651","promoters","Universal"
5,29865,0.730749467811789,"0.477999985218048","promoters","Universal"
16,29881,0.73114096258778,"0.479000002145767","promoters","Universal"
3,29884,0.731214367858279,"0.479999989271164","promoters","Universal"
3,29887,0.731287773128777,"0.481000006198883","promoters","Universal"
9,29896,0.731507988940273,"0.48199999332428","promoters","Universal"
10,29906,0.731752673175267,"0.483000010251999","promoters","Universal"
3,29909,0.731826078445766,"0.483999997377396","promoters","Universal"
1,29910,0.731850546869265,"0.485000014305115","promoters","Universal"
7,29917,0.732021825833762,"0.486000001430511","promoters","Universal"
7,29924,0.732193104798258,"0.486999988555908","promoters","Universal"
11,29935,0.732462257456752,"0.488000005483627","promoters","Universal"
5,29940,0.732584599574249,"0.488999992609024","promoters","Universal"
23,29963,0.733147373314737,"0.490000009536743","promoters","Universal"
5,29968,0.733269715432235,"0.49099999666214","promoters","Universal"
10,29978,0.733514399667229,"0.492000013589859","promoters","Universal"
11,29989,0.733783552325724,"0.493000000715256","promoters","Universal"
7,29996,0.73395483129022,"0.493999987840652","promoters","Universal"
4,30000,0.734052704984218,"0.495000004768372","promoters","Universal"
9,30009,0.734272920795713,"0.495999991893768","promoters","Universal"
6,30015,0.73441973133671,"0.497000008821487","promoters","Universal"
14,30029,0.734762289265703,"0.497999995946884","promoters","Universal"
6,30035,0.734909099806699,"0.499000012874603","promoters","Universal"
2,30037,0.734958036653698,"0.5","promoters","Universal"
15,30052,0.73532506300619,"0.500999987125397","promoters","Universal"
4,30056,0.735422936700188,"0.501999974250793","promoters","Universal"
5,30061,0.735545278817686,"0.503000020980835","promoters","Universal"
9,30070,0.735765494629181,"0.504000008106232","promoters","Universal"
13,30083,0.736083584134674,"0.504999995231628","promoters","Universal"
8,30091,0.73627933152267,"0.505999982357025","promoters","Universal"
4,30095,0.736377205216668,"0.507000029087067","promoters","Universal"
8,30103,0.736572952604664,"0.508000016212463","promoters","Universal"
9,30112,0.736793168416159,"0.50900000333786","promoters","Universal"
8,30120,0.736988915804155,"0.509999990463257","promoters","Universal"
4,30124,0.737086789498153,"0.510999977588654","promoters","Universal"
13,30137,0.737404879003646,"0.512000024318695","promoters","Universal"
8,30145,0.737600626391642,"0.513000011444092","promoters","Universal"
1,30146,0.737625094815141,"0.513999998569489","promoters","Universal"
11,30157,0.737894247473635,"0.514999985694885","promoters","Universal"
8,30165,0.738089994861631,"0.515999972820282","promoters","Universal"
21,30186,0.73860383175512,"0.517000019550323","promoters","Universal"
4,30190,0.738701705449118,"0.51800000667572","promoters","Universal"
6,30196,0.738848515990115,"0.518999993801117","promoters","Universal"
6,30202,0.738995326531112,"0.519999980926514","promoters","Universal"
5,30207,0.739117668648609,"0.521000027656555","promoters","Universal"
8,30215,0.739313416036605,"0.522000014781952","promoters","Universal"
5,30220,0.739435758154102,"0.523000001907349","promoters","Universal"
8,30228,0.739631505542098,"0.523999989032745","promoters","Universal"
7,30235,0.739802784506594,"0.524999976158142","promoters","Universal"
6,30241,0.739949595047591,"0.526000022888184","promoters","Universal"
12,30253,0.740243216129585,"0.52700001001358","promoters","Universal"
5,30258,0.740365558247082,"0.527999997138977","promoters","Universal"
3,30261,0.740438963517581,"0.528999984264374","promoters","Universal"
4,30265,0.740536837211578,"0.529999971389771","promoters","Universal"
9,30274,0.740757053023074,"0.531000018119812","promoters","Universal"
3,30277,0.740830458293572,"0.532000005245209","promoters","Universal"
3,30280,0.740903863564071,"0.532999992370605","promoters","Universal"
6,30286,0.741050674105067,"0.533999979496002","promoters","Universal"
4,30290,0.741148547799065,"0.535000026226044","promoters","Universal"
12,30302,0.741442168881059,"0.53600001335144","promoters","Universal"
9,30311,0.741662384692554,"0.537000000476837","promoters","Universal"
8,30319,0.74185813208055,"0.537999987602234","promoters","Universal"
6,30325,0.742004942621547,"0.538999974727631","promoters","Universal"
9,30334,0.742225158433042,"0.540000021457672","promoters","Universal"
6,30340,0.742371968974039,"0.541000008583069","promoters","Universal"
18,30358,0.74281240059703,"0.541999995708466","promoters","Universal"
3,30361,0.742885805867528,"0.542999982833862","promoters","Universal"
13,30374,0.743203895373021,"0.544000029563904","promoters","Universal"
6,30380,0.743350705914018,"0.545000016689301","promoters","Universal"
5,30385,0.743473048031515,"0.546000003814697","promoters","Universal"
13,30398,0.743791137537009,"0.546999990940094","promoters","Universal"
9,30407,0.744011353348504,"0.547999978065491","promoters","Universal"
5,30412,0.744133695466001,"0.549000024795532","promoters","Universal"
6,30418,0.744280506006998,"0.550000011920929","promoters","Universal"
18,30436,0.744720937629988,"0.550999999046326","promoters","Universal"
9,30445,0.744941153441484,"0.551999986171722","promoters","Universal"
5,30450,0.745063495558981,"0.552999973297119","promoters","Universal"
3,30453,0.74513690082948,"0.554000020027161","promoters","Universal"
9,30462,0.745357116640975,"0.555000007152557","promoters","Universal"
6,30468,0.745503927181972,"0.555999994277954","promoters","Universal"
16,30484,0.745895421957963,"0.556999981403351","promoters","Universal"
3,30487,0.745968827228462,"0.558000028133392","promoters","Universal"
7,30494,0.746140106192958,"0.559000015258789","promoters","Universal"
16,30510,0.74653160096895,"0.560000002384186","promoters","Universal"
6,30516,0.746678411509946,"0.560999989509583","promoters","Universal"
3,30519,0.746751816780445,"0.561999976634979","promoters","Universal"
6,30525,0.746898627321442,"0.563000023365021","promoters","Universal"
5,30530,0.747020969438939,"0.564000010490417","promoters","Universal"
6,30536,0.747167779979936,"0.564999997615814","promoters","Universal"
14,30550,0.747510337908929,"0.565999984741211","promoters","Universal"
5,30555,0.747632680026426,"0.566999971866608","promoters","Universal"
5,30560,0.747755022143923,"0.568000018596649","promoters","Universal"
7,30567,0.74792630110842,"0.569000005722046","promoters","Universal"
10,30577,0.748170985343414,"0.569999992847443","promoters","Universal"
7,30584,0.748342264307911,"0.570999979972839","promoters","Universal"
11,30595,0.748611416966405,"0.572000026702881","promoters","Universal"
17,30612,0.749027380165896,"0.573000013828278","promoters","Universal"
16,30628,0.749418874941888,"0.574000000953674","promoters","Universal"
3,30631,0.749492280212386,"0.574999988079071","promoters","Universal"
2,30633,0.749541217059385,"0.575999975204468","promoters","Universal"
3,30636,0.749614622329883,"0.577000021934509","promoters","Universal"
2,30638,0.749663559176882,"0.578000009059906","promoters","Universal"
3,30641,0.749736964447381,"0.578999996185303","promoters","Universal"
11,30652,0.750006117105875,"0.579999983310699","promoters","Universal"
6,30658,0.750152927646872,"0.580999970436096","promoters","Universal"
6,30664,0.750299738187869,"0.582000017166138","promoters","Universal"
7,30671,0.750471017152365,"0.583000004291534","promoters","Universal"
7,30678,0.750642296116861,"0.583999991416931","promoters","Universal"
3,30681,0.75071570138736,"0.584999978542328","promoters","Universal"
15,30696,0.751082727739852,"0.586000025272369","promoters","Universal"
4,30700,0.75118060143385,"0.587000012397766","promoters","Universal"
8,30708,0.751376348821845,"0.587999999523163","promoters","Universal"
4,30712,0.751474222515843,"0.58899998664856","promoters","Universal"
11,30723,0.751743375174338,"0.589999973773956","promoters","Universal"
8,30731,0.751939122562333,"0.591000020503998","promoters","Universal"
11,30742,0.752208275220828,"0.592000007629395","promoters","Universal"
3,30745,0.752281680491326,"0.592999994754791","promoters","Universal"
12,30757,0.75257530157332,"0.593999981880188","promoters","Universal"
4,30761,0.752673175267317,"0.595000028610229","promoters","Universal"
4,30765,0.752771048961315,"0.596000015735626","promoters","Universal"
6,30771,0.752917859502312,"0.597000002861023","promoters","Universal"
2,30773,0.752966796349311,"0.59799998998642","promoters","Universal"
12,30785,0.753260417431305,"0.598999977111816","promoters","Universal"
18,30803,0.753700849054295,"0.600000023841858","promoters","Universal"
2,30805,0.753749785901294,"0.601000010967255","promoters","Universal"
4,30809,0.753847659595292,"0.601999998092651","promoters","Universal"
2,30811,0.753896596442291,"0.602999985218048","promoters","Universal"
12,30823,0.754190217524285,"0.603999972343445","promoters","Universal"
4,30827,0.754288091218283,"0.605000019073486","promoters","Universal"
5,30832,0.75441043333578,"0.606000006198883","promoters","Universal"
3,30835,0.754483838606279,"0.60699999332428","promoters","Universal"
6,30841,0.754630649147275,"0.607999980449677","promoters","Universal"
5,30846,0.754752991264773,"0.609000027179718","promoters","Universal"
7,30853,0.754924270229269,"0.610000014305115","promoters","Universal"
6,30859,0.755071080770266,"0.611000001430511","promoters","Universal"
8,30867,0.755266828158262,"0.611999988555908","promoters","Universal"
3,30870,0.75534023342876,"0.612999975681305","promoters","Universal"
2,30872,0.755389170275759,"0.614000022411346","promoters","Universal"
10,30882,0.755633854510754,"0.615000009536743","promoters","Universal"
7,30889,0.75580513347525,"0.616999983787537","promoters","Universal"
5,30894,0.755927475592748,"0.617999970912933","promoters","Universal"
9,30903,0.756147691404243,"0.619000017642975","promoters","Universal"
1,30904,0.756172159827742,"0.620000004768372","promoters","Universal"
9,30913,0.756392375639238,"0.621999979019165","promoters","Universal"
11,30924,0.756661528297732,"0.623000025749207","promoters","Universal"
5,30929,0.756783870415229,"0.624000012874603","promoters","Universal"
6,30935,0.756930680956226,"0.625","promoters","Universal"
5,30940,0.757053023073723,"0.625999987125397","promoters","Universal"
9,30949,0.757273238885219,"0.626999974250793","promoters","Universal"
8,30957,0.757468986273214,"0.628000020980835","promoters","Universal"
4,30961,0.757566859967212,"0.629000008106232","promoters","Universal"
3,30964,0.757640265237711,"0.629999995231628","promoters","Universal"
4,30968,0.757738138931709,"0.630999982357025","promoters","Universal"
22,30990,0.758276444248697,"0.632000029087067","promoters","Universal"
2,30992,0.758325381095696,"0.633000016212463","promoters","Universal"
5,30997,0.758447723213193,"0.63400000333786","promoters","Universal"
7,31004,0.75861900217769,"0.634999990463257","promoters","Universal"
1,31005,0.758643470601189,"0.635999977588654","promoters","Universal"
7,31012,0.758814749565686,"0.638000011444092","promoters","Universal"
4,31016,0.758912623259683,"0.638999998569489","promoters","Universal"
6,31022,0.75905943380068,"0.639999985694885","promoters","Universal"
7,31029,0.759230712765177,"0.640999972820282","promoters","Universal"
11,31040,0.759499865423671,"0.642000019550323","promoters","Universal"
2,31042,0.75954880227067,"0.64300000667572","promoters","Universal"
6,31048,0.759695612811667,"0.643999993801117","promoters","Universal"
10,31058,0.759940297046661,"0.644999980926514","promoters","Universal"
3,31061,0.76001370231716,"0.646000027656555","promoters","Universal"
11,31072,0.760282854975654,"0.647000014781952","promoters","Universal"
7,31079,0.76045413394015,"0.648000001907349","promoters","Universal"
3,31082,0.760527539210649,"0.648999989032745","promoters","Universal"
3,31085,0.760600944481147,"0.649999976158142","promoters","Universal"
7,31092,0.760772223445643,"0.651000022888184","promoters","Universal"
1,31093,0.760796691869143,"0.65200001001358","promoters","Universal"
12,31105,0.761090312951137,"0.652999997138977","promoters","Universal"
11,31116,0.761359465609631,"0.653999984264374","promoters","Universal"
9,31125,0.761579681421126,"0.654999971389771","promoters","Universal"
6,31131,0.761726491962123,"0.656000018119812","promoters","Universal"
