"","Freq","Cumul","relative","phastCons","Type","GeneSet"
"0.929000020027161",7,9653,0.508936574049665,"0.929000020027161","exons","Universal"
"0.930000007152557",5,9658,0.509200189803343,"0.930000007152557","exons","Universal"
"0.930999994277954",5,9663,0.50946380555702,"0.930999994277954","exons","Universal"
"0.931999981403351",15,9678,0.510254652818052,"0.931999981403351","exons","Universal"
"0.933000028133392",8,9686,0.510676438023936,"0.933000028133392","exons","Universal"
"0.934000015258789",3,9689,0.510834607476143,"0.934000015258789","exons","Universal"
"0.935000002384186",6,9695,0.511150946380556,"0.935000002384186","exons","Universal"
"0.935999989509583",9,9704,0.511625454737175,"0.935999989509583","exons","Universal"
"0.936999976634979",18,9722,0.512574471450414,"0.936999976634979","exons","Universal"
"0.938000023365021",7,9729,0.512943533505562,"0.938000023365021","exons","Universal"
"0.939000010490417",5,9734,0.51320714925924,"0.939000010490417","exons","Universal"
"0.939999997615814",3,9737,0.513365318711446,"0.939999997615814","exons","Universal"
"0.940999984741211",3,9740,0.513523488163653,"0.940999984741211","exons","Universal"
"0.941999971866608",13,9753,0.514208889123214,"0.941999971866608","exons","Universal"
"0.943000018596649",7,9760,0.514577951178362,"0.943000018596649","exons","Universal"
"0.944000005722046",13,9773,0.515263352137924,"0.944000005722046","exons","Universal"
"0.944999992847443",9,9782,0.515737860494543,"0.944999992847443","exons","Universal"
"0.945999979972839",15,9797,0.516528707755575,"0.945999979972839","exons","Universal"
"0.947000026702881",16,9813,0.517372278167343,"0.947000026702881","exons","Universal"
"0.948000013828278",12,9825,0.518004955976169,"0.948000013828278","exons","Universal"
"0.949000000953674",11,9836,0.518584910634259,"0.949000000953674","exons","Universal"
"0.949999988079071",15,9851,0.519375757895292,"0.949999988079071","exons","Universal"
"0.950999975204468",9,9860,0.519850266251911,"0.950999975204468","exons","Universal"
"0.952000021934509",10,9870,0.520377497759266,"0.952000021934509","exons","Universal"
"0.953000009059906",11,9881,0.520957452417356,"0.953000009059906","exons","Universal"
"0.953999996185303",1,9882,0.521010175568092,"0.953999996185303","exons","Universal"
"0.954999983310699",15,9897,0.521801022829124,"0.954999983310699","exons","Universal"
"0.955999970436096",17,9914,0.522697316391628,"0.955999970436096","exons","Universal"
"0.957000017166138",16,9930,0.523540886803395,"0.957000017166138","exons","Universal"
"0.958000004291534",14,9944,0.524279010913692,"0.958000004291534","exons","Universal"
"0.958999991416931",14,9958,0.525017135023989,"0.958999991416931","exons","Universal"
"0.959999978542328",11,9969,0.525597089682079,"0.959999978542328","exons","Universal"
"0.961000025272369",18,9987,0.526546106395318,"0.961000025272369","exons","Universal"
"0.962000012397766",11,9998,0.527126061053409,"0.962000012397766","exons","Universal"
"0.962999999523163",8,10006,0.527547846259292,"0.962999999523163","exons","Universal"
"0.96399998664856",20,10026,0.528602309274002,"0.96399998664856","exons","Universal"
"0.964999973773956",18,10044,0.529551325987241,"0.964999973773956","exons","Universal"
"0.966000020503998",19,10063,0.530553065851215,"0.966000020503998","exons","Universal"
"0.967000007629395",10,10073,0.53108029735857,"0.967000007629395","exons","Universal"
"0.967999994754791",10,10083,0.531607528865925,"0.967999994754791","exons","Universal"
"0.968999981880188",12,10095,0.532240206674751,"0.968999981880188","exons","Universal"
"0.970000028610229",18,10113,0.53318922338799,"0.970000028610229","exons","Universal"
"0.971000015735626",10,10123,0.533716454895345,"0.971000015735626","exons","Universal"
"0.972000002861023",8,10131,0.534138240101228,"0.972000002861023","exons","Universal"
"0.97299998998642",27,10158,0.535561765171087,"0.97299998998642","exons","Universal"
"0.973999977111816",22,10180,0.536721674487267,"0.973999977111816","exons","Universal"
"0.975000023841858",20,10200,0.537776137501977,"0.975000023841858","exons","Universal"
"0.976000010967255",18,10218,0.538725154215216,"0.976000010967255","exons","Universal"
"0.976999998092651",17,10235,0.539621447777719,"0.976999998092651","exons","Universal"
"0.977999985218048",22,10257,0.5407813570939,"0.977999985218048","exons","Universal"
"0.978999972343445",21,10278,0.541888543259345,"0.978999972343445","exons","Universal"
"0.980000019073486",27,10305,0.543312068329203,"0.980000019073486","exons","Universal"
"0.981000006198883",30,10335,0.544893762851268,"0.981000006198883","exons","Universal"
"0.98199999332428",24,10359,0.54615911846892,"0.98199999332428","exons","Universal"
"0.982999980449677",21,10380,0.547266304634365,"0.982999980449677","exons","Universal"
"0.984000027179718",34,10414,0.549058891759372,"0.984000027179718","exons","Universal"
"0.985000014305115",24,10438,0.550324247377023,"0.985000014305115","exons","Universal"
"0.986000001430511",31,10469,0.551958665049823,"0.986000001430511","exons","Universal"
"0.986999988555908",48,10517,0.554489376285127,"0.986999988555908","exons","Universal"
"0.987999975681305",43,10560,0.556756471766753,"0.987999975681305","exons","Universal"
"0.989000022411346",57,10617,0.559761691358676,"0.989000022411346","exons","Universal"
"0.990000009536743",39,10656,0.56181789423736,"0.990000009536743","exons","Universal"
"0.99099999666214",41,10697,0.563979543417515,"0.99099999666214","exons","Universal"
"0.991999983787537",67,10764,0.567511994516792,"0.991999983787537","exons","Universal"
"0.992999970912933",84,10848,0.571940739178573,"0.992999970912933","exons","Universal"
"0.994000017642975",61,10909,0.575156851373438,"0.994000017642975","exons","Universal"
"0.995000004768372",91,11000,0.579954658090368,"0.995000004768372","exons","Universal"
"0.995999991893768",130,11130,0.586808667685981,"0.995999991893768","exons","Universal"
"0.996999979019165",203,11333,0.597511467285285,"0.996999979019165","exons","Universal"
"0.998000025749207",217,11550,0.608952390994886,"0.998000025749207","exons","Universal"
"0.999000012874603",159,11709,0.617335371961828,"0.999000012874603","exons","Universal"
"1",7258,18967,1,"1","exons","Universal"
"01",3844,3844,0.118008227420642,"0","promoters","Universal"
"0.001000000047497451",1396,5240,0.160864493154049,"0.00100000004749745","promoters","Universal"
"0.00200000009499491",1160,6400,0.196475716829373,"0.0020000000949949","promoters","Universal"
"0.003000000026077031",918,7318,0.224657702462086,"0.00300000002607703","promoters","Universal"
"0.004000000189989811",760,8078,0.247989193835574,"0.00400000018998981","promoters","Universal"
"0.004999999888241291",648,8726,0.267882360164548,"0.00499999988824129","promoters","Universal"
"0.006000000052154061",545,9271,0.2846134954258,"0.00600000005215406","promoters","Universal"
"0.007000000216066841",493,9764,0.299748265487812,"0.00700000021606684","promoters","Universal"
"0.008000000379979611",423,10187,0.312734082397004,"0.00800000037997961","promoters","Universal"
"0.008999999612569811",412,10599,0.325382206667895,"0.00899999961256981","promoters","Universal"
"0.009999999776482581",386,10985,0.337232148339166,"0.00999999977648258","promoters","Universal"
"0.01099999994039541",332,11317,0.34742432614969,"0.0109999999403954","promoters","Universal"
"0.01200000010430811",287,11604,0.356235034076257,"0.0120000001043081","promoters","Universal"
"0.01300000026822091",292,11896,0.365199238656597,"0.0130000002682209","promoters","Universal"
"0.01400000043213371",260,12156,0.373181064652791,"0.0140000004321337","promoters","Universal"
"0.01499999966472391",241,12397,0.380579603364647,"0.0149999996647239","promoters","Universal"
"0.01600000075995921",233,12630,0.387732547430466,"0.0160000007599592","promoters","Universal"
"0.0170000009238721",211,12841,0.394210106219684,"0.017000000923872","promoters","Universal"
"0.01799999922513961",209,13050,0.400626266347394,"0.0179999992251396","promoters","Universal"
"0.01899999938905241",182,13232,0.406213544544729,"0.0189999993890524","promoters","Universal"
"0.01999999955296521",207,13439,0.412568306010929,"0.0199999995529652","promoters","Universal"
"0.02099999971687791",165,13604,0.417633695585436,"0.0209999997168779","promoters","Universal"
"0.02199999988079071",149,13753,0.42220789586787,"0.0219999998807907","promoters","Universal"
"0.02300000004470351",160,13913,0.427119788788604,"0.0230000000447035","promoters","Universal"
"0.02400000020861631",171,14084,0.432369374347639,"0.0240000002086163","promoters","Universal"
"0.0250000003725291",156,14240,0.437158469945355,"0.025000000372529","promoters","Universal"
"0.02600000053644181",154,14394,0.441886166881562,"0.0260000005364418","promoters","Universal"
"0.02700000070035461",149,14543,0.446460367163996,"0.0270000007003546","promoters","Universal"
"0.02800000086426731",140,14683,0.450758273469638,"0.0280000008642673","promoters","Universal"
"0.0289999991655351",126,14809,0.454626389144717,"0.028999999165535","promoters","Universal"
"0.02999999932944771",142,14951,0.458985694111868,"0.0299999993294477","promoters","Universal"
"0.03099999949336051",109,15060,0.462331921164119,"0.0309999994933605","promoters","Universal"
"0.03200000151991841",131,15191,0.46635353349297,"0.0320000015199184","promoters","Universal"
"0.03299999982118611",123,15314,0.470129551175784,"0.0329999998211861","promoters","Universal"
"0.0340000018477441",120,15434,0.473813470866335,"0.034000001847744","promoters","Universal"
"0.03500000014901161",97,15531,0.47679130594953,"0.0350000001490116","promoters","Universal"
"0.03599999845027921",111,15642,0.48019893166329,"0.0359999984502792","promoters","Universal"
"0.03700000047683721",121,15763,0.483913550684595,"0.0370000004768372","promoters","Universal"
"0.03799999877810481",89,15852,0.486645791121754,"0.0379999987781048","promoters","Universal"
"0.03900000080466271",95,15947,0.48956222754344,"0.0390000008046627","promoters","Universal"
"0.03999999910593031",99,16046,0.492601461288144,"0.0399999991059303","promoters","Universal"
"0.04100000113248831",84,16130,0.495180205071529,"0.0410000011324883","promoters","Universal"
"0.04199999943375591",99,16229,0.498219438816234,"0.0419999994337559","promoters","Universal"
"0.04300000146031381",108,16337,0.501534966537729,"0.0430000014603138","promoters","Universal"
"0.04399999976158141",88,16425,0.504236507644133,"0.0439999997615814","promoters","Universal"
"0.04500000178813931",81,16506,0.506723153435255,"0.0450000017881393","promoters","Universal"
"0.0460000000894071",98,16604,0.509731687849205,"0.046000000089407","promoters","Universal"
"0.04699999839067461",83,16687,0.512279732301836,"0.0469999983906746","promoters","Universal"
"0.04800000041723251",81,16768,0.514766378092958,"0.0480000004172325","promoters","Universal"
"0.04899999871850011",75,16843,0.517068827899552,"0.0489999987185001","promoters","Universal"
"0.05000000074505811",70,16913,0.519217781052373,"0.0500000007450581","promoters","Universal"
"0.05099999904632571",85,16998,0.521827224166513,"0.0509999990463257","promoters","Universal"
"0.05200000107288361",71,17069,0.524006876650089,"0.0520000010728836","promoters","Universal"
"0.05299999937415121",72,17141,0.52621722846442,"0.0529999993741512","promoters","Universal"
"0.05400000140070921",57,17198,0.527967090317431,"0.0540000014007092","promoters","Universal"
"0.05499999970197681",57,17255,0.529716952170443,"0.0549999997019768","promoters","Universal"
"0.05600000172853471",60,17315,0.531558912015718,"0.0560000017285347","promoters","Universal"
"0.05700000002980231",70,17385,0.533707865168539,"0.0570000000298023","promoters","Universal"
"0.05799999833106991",56,17441,0.535427027690796,"0.0579999983310699","promoters","Universal"
"0.05900000035762791",70,17511,0.537575980843618,"0.0590000003576279","promoters","Universal"
"0.05999999865889551",53,17564,0.539203045373611,"0.0599999986588955","promoters","Universal"
"0.06100000068545341",57,17621,0.540952907226622,"0.0610000006854534","promoters","Universal"
"0.0619999989867211",68,17689,0.543040461717935,"0.061999998986721","promoters","Universal"
"0.0630000010132791",70,17759,0.545189414870756,"0.063000001013279","promoters","Universal"
"0.06400000303983691",60,17819,0.547031374716031,"0.0640000030398369","promoters","Universal"
"0.06499999761581421",51,17870,0.548597040584515,"0.0649999976158142","promoters","Universal"
"0.06599999964237211",56,17926,0.550316203106772,"0.0659999996423721","promoters","Universal"
"0.06700000166893011",62,17988,0.552219561613557,"0.0670000016689301","promoters","Universal"
"0.0680000036954881",69,18057,0.554337815435624,"0.068000003695488","promoters","Universal"
"0.06899999827146531",61,18118,0.556210474611654,"0.0689999982714653","promoters","Universal"
"0.07000000029802321",59,18177,0.558021735126174,"0.0700000002980232","promoters","Universal"
"0.07100000232458111",51,18228,0.559587400994658,"0.0710000023245811","promoters","Universal"
"0.07199999690055851",52,18280,0.561183766193897,"0.0719999969005585","promoters","Universal"
"0.07299999892711641",43,18323,0.562503837416344,"0.0729999989271164","promoters","Universal"
"0.07400000095367431",66,18389,0.564529993246147,"0.0740000009536743","promoters","Universal"
"0.07500000298023221",58,18447,0.566310554429913,"0.0750000029802322","promoters","Universal"
"0.07599999755620961",48,18495,0.567784122306134,"0.0759999975562096","promoters","Universal"
"0.07699999958276751",59,18554,0.569595382820654,"0.0769999995827675","promoters","Universal"
"0.07800000160932541",55,18609,0.571283846012157,"0.0780000016093254","promoters","Universal"
"0.07900000363588331",40,18649,0.572511819242341,"0.0790000036358833","promoters","Universal"
"0.07999999821186071",47,18696,0.573954687787806,"0.0799999982118607","promoters","Universal"
"0.08100000023841861",46,18742,0.575366857002517,"0.0810000002384186","promoters","Universal"
"0.08200000226497651",45,18787,0.576748326886474,"0.0820000022649765","promoters","Universal"
"0.08299999684095381",42,18829,0.578037698778167,"0.0829999968409538","promoters","Universal"
"0.08399999886751171",49,18878,0.579541965985142,"0.0839999988675117","promoters","Universal"
"0.08500000089406971",37,18915,0.580677841223061,"0.0850000008940697","promoters","Universal"
"0.08600000292062761",36,18951,0.581783017130227,"0.0860000029206276","promoters","Universal"
"0.08699999749660491",42,18993,0.583072389021919,"0.0869999974966049","promoters","Universal"
"0.08799999952316281",36,19029,0.584177564929085,"0.0879999995231628","promoters","Universal"
"0.08900000154972081",45,19074,0.585559034813041,"0.0890000015497208","promoters","Universal"
"0.09000000357627871",50,19124,0.587094001350771,"0.0900000035762787","promoters","Universal"
"0.0909999981522561",33,19157,0.588107079265672,"0.090999998152256","promoters","Universal"
"0.09200000017881391",42,19199,0.589396451157365,"0.0920000001788139","promoters","Universal"
"0.09300000220537191",34,19233,0.590440228403021,"0.0930000022053719","promoters","Universal"
"0.09399999678134921",34,19267,0.591484005648677,"0.0939999967813492","promoters","Universal"
"0.09499999880790711",49,19316,0.592988272855652,"0.0949999988079071","promoters","Universal"
"0.0960000008344651",36,19352,0.594093448762817,"0.096000000834465","promoters","Universal"
"0.09700000286102291",34,19386,0.595137226008473,"0.0970000028610229","promoters","Universal"
"0.09799999743700031",31,19417,0.596088905261865,"0.0979999974370003","promoters","Universal"
"0.09899999946355821",46,19463,0.597501074476576,"0.0989999994635582","promoters","Universal"
"0.1000000014901161",41,19504,0.598759747037515,"0.100000001490116","promoters","Universal"
"0.1010000035166741",30,19534,0.599680726960152,"0.101000003516674","promoters","Universal"
"0.1019999980926511",24,19558,0.600417510898262,"0.101999998092651","promoters","Universal"
"0.1030000001192091",38,19596,0.601584085466937,"0.103000000119209","promoters","Universal"
"0.1040000021457671",35,19631,0.602658562043347,"0.104000002145767","promoters","Universal"
"0.1049999967217451",36,19667,0.603763737950513,"0.104999996721745","promoters","Universal"
"0.1059999987483021",35,19702,0.604838214526923,"0.105999998748302","promoters","Universal"
"0.107000000774861",30,19732,0.605759194449561,"0.10700000077486","promoters","Universal"
"0.1080000028014181",40,19772,0.606987167679745,"0.108000002801418","promoters","Universal"
"0.1089999973773961",39,19811,0.608184441579174,"0.108999997377396","promoters","Universal"
"0.1099999994039541",45,19856,0.60956591146313,"0.109999999403954","promoters","Universal"
"0.1110000014305111",28,19884,0.610425492724259,"0.111000001430511","promoters","Universal"
"0.1120000034570691",27,19911,0.611254374654633,"0.112000003457069","promoters","Universal"
